ID,Plot,Replicate,Bird Number,Period,Minute,Species,Sex,Detection Method,Distance,New Record,Counter-sing,Site,DateC,TimeC
90,9,1,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,10-Jun-10,5:10
2948,9,1,1,1,1,YBSA,M,O,2,1,0,Spotted Hardwood,05-Jun-11,8:35
6421,9,1,1,1,1,REVI,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
91,9,1,2,1,1,REVI,M,S,2,1,1,Spotted Hardwood,10-Jun-10,5:10
2949,9,1,2,1,1,CHSP,M,S,1,1,0,Spotted Hardwood,05-Jun-11,8:35
6422,9,1,2,1,1,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
92,9,1,3,1,1,REVI,M,S,2,1,1,Spotted Hardwood,10-Jun-10,5:10
2950,9,1,3,1,1,REVI,M,S,1,1,1,Spotted Hardwood,05-Jun-11,8:35
6423,9,1,3,1,1,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
93,9,1,4,1,2,REVI,M,S,1,1,1,Spotted Hardwood,10-Jun-10,5:10
2951,9,1,4,1,1,REVI,M,S,2,1,1,Spotted Hardwood,05-Jun-11,8:35
6424,9,1,4,1,1,BTNW,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
94,9,1,5,1,2,YBSA,M,O,2,1,0,Spotted Hardwood,10-Jun-10,5:10
2952,9,1,5,1,2,BAWW,M,S,2,1,0,Spotted Hardwood,05-Jun-11,8:35
6425,9,1,5,1,1,AMRO,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
95,9,1,6,1,3,AMRO,M,S,2,1,0,Spotted Hardwood,10-Jun-10,5:10
2953,9,1,6,1,2,REVI,M,S,2,1,1,Spotted Hardwood,05-Jun-11,8:35
6426,9,1,6,1,2,EACH,U,C,2,0,0,Spotted Hardwood,05-Jun-12,7:36
96,9,1,7,1,3,REVI,M,S,1,0,1,Spotted Hardwood,10-Jun-10,5:10
2954,9,1,7,1,3,AMRO,M,S,2,1,0,Spotted Hardwood,05-Jun-11,8:35
6427,9,1,7,1,2,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
97,9,1,8,1,3,REVI,M,S,1,0,1,Spotted Hardwood,10-Jun-10,5:10
2955,9,1,8,1,3,BHCO,U,C,2,1,0,Spotted Hardwood,05-Jun-11,8:35
6428,9,1,8,1,2,LEFL,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
98,9,1,9,1,3,REVI,M,S,2,0,1,Spotted Hardwood,10-Jun-10,5:10
2956,9,1,9,2,3,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6429,9,1,9,1,2,VEER,U,C,1,0,0,Spotted Hardwood,05-Jun-12,7:36
99,9,1,10,1,3,REVI,M,S,2,0,1,Spotted Hardwood,10-Jun-10,5:10
2957,9,1,10,2,3,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6430,9,1,10,1,2,AMRE,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
100,9,1,11,2,5,VEER,U,C,2,1,0,Spotted Hardwood,10-Jun-10,5:10
2958,9,1,11,2,3,REVI,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:35
6431,9,1,11,1,3,REVI,U,C,1,1,0,Spotted Hardwood,05-Jun-12,7:36
101,9,1,12,2,6,OVEN,M,S,2,1,0,Spotted Hardwood,10-Jun-10,5:10
2959,9,1,12,2,3,AMRO,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6432,9,1,12,2,3,AMRO,U,C,2,1,0,Spotted Hardwood,05-Jun-12,7:36
102,9,1,13,2,6,REVI,M,S,2,0,1,Spotted Hardwood,10-Jun-10,5:10
2960,9,1,13,2,4,YBSA,U,C,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6433,9,1,13,2,3,AMRO,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
103,9,1,14,2,6,REVI,M,S,1,0,1,Spotted Hardwood,10-Jun-10,5:10
2961,9,1,14,2,4,YBSA,M,O,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6434,9,1,14,2,3,REVI,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
104,9,1,15,2,6,REVI,M,S,1,0,1,Spotted Hardwood,10-Jun-10,5:10
2962,9,1,15,2,5,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6435,9,1,15,2,3,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
105,9,1,16,2,6,REVI,M,S,2,0,1,Spotted Hardwood,10-Jun-10,5:10
2963,9,1,16,2,5,VEER,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:35
6436,9,1,16,2,3,LEFL,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
106,9,1,17,3,9,CHSP,U,C,1,1,0,Spotted Hardwood,10-Jun-10,5:10
2964,9,1,17,2,6,BAWW,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6437,9,1,17,2,4,BTNW,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
107,9,1,18,3,9,HAWO,U,O,1,1,0,Spotted Hardwood,10-Jun-10,5:10
2965,9,1,18,3,6,REVI,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:35
6438,9,1,18,2,4,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
108,9,1,19,3,9,YBSA,U,C,1,0,0,Spotted Hardwood,10-Jun-10,5:10
2966,9,1,19,3,6,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6439,9,1,19,2,4,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
2967,9,1,20,3,7,AMRO,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6440,9,1,20,2,4,LEFL,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
2968,9,1,21,3,7,YBSA,U,C,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6441,9,1,21,2,4,LEFL,M,S,2,1,0,Spotted Hardwood,05-Jun-12,7:36
2969,9,1,22,3,7,CHSP,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:35
6442,9,1,22,2,6,VEER,U,C,1,0,0,Spotted Hardwood,05-Jun-12,7:36
2970,9,1,23,3,8,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6443,9,1,23,3,6,REVI,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
2971,9,1,24,3,8,VEER,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:35
6444,9,1,24,3,6,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
2972,9,1,25,3,10,CHSP,U,V,1,1,0,Spotted Hardwood,05-Jun-11,8:35
6445,9,1,25,3,6,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
2973,9,1,26,3,10,AMRO,U,V,1,1,0,Spotted Hardwood,05-Jun-11,8:35
6446,9,1,26,3,6,AMRO,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
6447,9,1,27,3,6,LEFL,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
6448,9,1,28,3,7,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
6449,9,1,29,3,7,MYWA,U,C,1,1,0,Spotted Hardwood,05-Jun-12,7:36
6450,9,1,30,3,7,BCCH,U,C,2,1,0,Spotted Hardwood,05-Jun-12,7:36
6451,9,1,31,3,8,AMRE,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
6452,9,1,32,3,8,LEFL,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:36
6453,9,1,33,3,8,BTNW,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:36
6454,9,1,34,3,10,AMRO,U,C,2,0,0,Spotted Hardwood,05-Jun-12,7:36
6455,9,1,35,3,10,EACH,U,C,1,1,0,Spotted Hardwood,05-Jun-12,7:36
1533,9,2,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,27-Jun-10,5:03
3920,9,2,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,21-Jun-11,5:49
6038,9,2,1,1,1,BTNW,M,S,1,1,1,Spotted Hardwood,15-Jun-12,6:39
1534,9,2,2,1,1,REVI,M,S,2,1,1,Spotted Hardwood,27-Jun-10,5:03
3921,9,2,2,1,1,REVI,M,S,2,1,1,Spotted Hardwood,21-Jun-11,5:49
6039,9,2,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,15-Jun-12,6:39
1535,9,2,3,1,1,REVI,M,S,1,1,1,Spotted Hardwood,27-Jun-10,5:03
3922,9,2,3,1,1,VEER,M,S,2,1,0,Spotted Hardwood,21-Jun-11,5:49
6040,9,2,3,1,1,REVI,M,S,1,1,1,Spotted Hardwood,15-Jun-12,6:39
1536,9,2,4,1,1,AMCR,U,C,2,1,0,Spotted Hardwood,27-Jun-10,5:03
3923,9,2,4,1,2,AMRE,M,S,2,1,0,Spotted Hardwood,21-Jun-11,5:49
6041,9,2,4,1,1,REVI,M,S,2,1,1,Spotted Hardwood,15-Jun-12,6:39
1537,9,2,5,1,2,YBSA,U,C,1,1,0,Spotted Hardwood,27-Jun-10,5:03
3924,9,2,5,1,2,OVEN,M,S,1,1,1,Spotted Hardwood,21-Jun-11,5:49
6042,9,2,5,1,1,EAWP,M,S,1,1,0,Spotted Hardwood,15-Jun-12,6:39
1538,9,2,6,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,27-Jun-10,5:03
3925,9,2,6,1,2,CHSP,M,S,1,1,0,Spotted Hardwood,21-Jun-11,5:49
6043,9,2,6,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,15-Jun-12,6:39
1539,9,2,7,1,2,AMRE,M,S,1,1,0,Spotted Hardwood,27-Jun-10,5:03
3926,9,2,7,1,3,AMRO,U,C,1,1,0,Spotted Hardwood,21-Jun-11,5:49
6044,9,2,7,1,2,LEFL,M,S,2,1,0,Spotted Hardwood,15-Jun-12,6:39
1540,9,2,8,1,3,CEDW,U,C,1,1,0,Spotted Hardwood,27-Jun-10,5:03
3927,9,2,8,1,3,OVEN,M,S,2,1,1,Spotted Hardwood,21-Jun-11,5:49
6045,9,2,8,1,2,AMRO,F,O,1,1,0,Spotted Hardwood,15-Jun-12,6:39
1541,9,2,9,1,3,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,5:03
3928,9,2,9,2,3,REVI,M,S,1,0,1,Spotted Hardwood,21-Jun-11,5:49
6046,9,2,9,1,3,EACH,U,C,1,1,0,Spotted Hardwood,15-Jun-12,6:39
1542,9,2,10,1,3,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,5:03
3929,9,2,10,2,3,REVI,M,S,1,0,1,Spotted Hardwood,21-Jun-11,5:49
6047,9,2,10,2,3,LEFL,U,C,1,0,0,Spotted Hardwood,15-Jun-12,6:39
1543,9,2,11,1,3,REVI,M,S,2,0,1,Spotted Hardwood,27-Jun-10,5:03
3930,9,2,11,2,3,OVEN,M,S,2,0,1,Spotted Hardwood,21-Jun-11,5:49
6048,9,2,11,2,3,LEFL,M,S,1,1,0,Spotted Hardwood,15-Jun-12,6:39
1544,9,2,12,2,4,YBSA,U,C,1,0,0,Spotted Hardwood,27-Jun-10,5:03
3931,9,2,12,2,4,VEER,M,S,2,0,0,Spotted Hardwood,21-Jun-11,5:49
6049,9,2,12,2,3,REVI,M,S,1,0,0,Spotted Hardwood,15-Jun-12,6:39
1545,9,2,13,2,4,VEER,M,S,2,1,0,Spotted Hardwood,27-Jun-10,5:03
3932,9,2,13,2,4,CHSP,M,S,1,0,0,Spotted Hardwood,21-Jun-11,5:49
6050,9,2,13,2,3,REVI,M,S,1,0,0,Spotted Hardwood,15-Jun-12,6:39
1546,9,2,14,2,4,AMRE,M,S,1,0,0,Spotted Hardwood,27-Jun-10,5:03
3933,9,2,14,2,4,YBSA,U,C,1,1,0,Spotted Hardwood,21-Jun-11,5:49
6051,9,2,14,2,4,BTNW,M,S,1,0,1,Spotted Hardwood,15-Jun-12,6:39
1547,9,2,15,2,5,OVEN,M,S,2,0,0,Spotted Hardwood,27-Jun-10,5:03
3934,9,2,15,2,5,OVEN,M,S,1,0,0,Spotted Hardwood,21-Jun-11,5:49
6052,9,2,15,2,4,BTNW,M,S,2,1,1,Spotted Hardwood,15-Jun-12,6:39
1548,9,2,16,2,5,AMRO,U,C,2,1,0,Spotted Hardwood,27-Jun-10,5:03
3935,9,2,16,2,6,BLJA,U,C,1,1,0,Spotted Hardwood,21-Jun-11,5:49
6053,9,2,16,2,4,OVEN,M,S,2,1,1,Spotted Hardwood,15-Jun-12,6:39
1549,9,2,17,2,6,OVEN,M,S,2,0,0,Spotted Hardwood,27-Jun-10,5:03
3936,9,2,17,3,6,OVEN,M,S,1,0,1,Spotted Hardwood,21-Jun-11,5:49
6054,9,2,17,2,5,OVEN,M,S,2,1,1,Spotted Hardwood,15-Jun-12,6:39
1550,9,2,18,2,6,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,5:03
3937,9,2,18,3,6,OVEN,M,S,2,0,1,Spotted Hardwood,21-Jun-11,5:49
6055,9,2,18,2,5,VEER,M,S,1,1,0,Spotted Hardwood,15-Jun-12,6:39
1551,9,2,19,2,6,REVI,M,S,2,0,1,Spotted Hardwood,27-Jun-10,5:03
3938,9,2,19,3,6,REVI,M,S,1,0,1,Spotted Hardwood,21-Jun-11,5:49
6056,9,2,19,2,6,EACH,U,C,1,1,0,Spotted Hardwood,15-Jun-12,6:39
1552,9,2,20,2,6,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,5:03
3939,9,2,20,3,7,CHSP,U,C,1,0,0,Spotted Hardwood,21-Jun-11,5:49
6057,9,2,20,3,6,EACH,U,C,1,0,1,Spotted Hardwood,15-Jun-12,6:39
1553,9,2,21,3,7,YBSA,U,C,2,1,0,Spotted Hardwood,27-Jun-10,5:03
3940,9,2,21,3,7,HAWO,U,C,2,1,0,Spotted Hardwood,21-Jun-11,5:49
6058,9,2,21,3,6,EACH,U,C,2,1,1,Spotted Hardwood,15-Jun-12,6:39
1554,9,2,22,3,7,AMRE,M,S,1,0,0,Spotted Hardwood,27-Jun-10,5:03
3941,9,2,22,3,7,REVI,M,S,1,0,1,Spotted Hardwood,21-Jun-11,5:49
6059,9,2,22,3,6,REVI,M,S,2,1,1,Spotted Hardwood,15-Jun-12,6:39
1555,9,2,23,3,8,WBNU,U,C,2,1,0,Spotted Hardwood,27-Jun-10,5:03
3942,9,2,23,3,8,AMRE,M,S,2,0,0,Spotted Hardwood,21-Jun-11,5:49
6060,9,2,23,3,6,REVI,M,S,1,0,1,Spotted Hardwood,15-Jun-12,6:39
1556,9,2,24,3,8,AMRO,U,C,2,0,0,Spotted Hardwood,27-Jun-10,5:03
3943,9,2,24,3,10,YBSA,U,C,1,0,0,Spotted Hardwood,21-Jun-11,5:49
6061,9,2,24,3,6,REVI,M,S,1,0,1,Spotted Hardwood,15-Jun-12,6:39
1557,9,2,25,3,9,BWHA,U,C,2,1,0,Spotted Hardwood,27-Jun-10,5:03
6062,9,2,25,3,7,BTNW,M,S,1,0,0,Spotted Hardwood,15-Jun-12,6:39
1558,9,2,26,3,9,VEER,M,S,2,0,0,Spotted Hardwood,27-Jun-10,5:03
6063,9,2,26,3,7,OVEN,M,S,2,0,1,Spotted Hardwood,15-Jun-12,6:39
6064,9,2,27,3,7,VEER,M,S,1,0,0,Spotted Hardwood,15-Jun-12,6:39
6065,9,2,28,3,8,EAWP,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:39
6066,9,2,29,3,9,LEFL,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:39
6067,9,2,30,3,9,BCCH,U,C,1,1,0,Spotted Hardwood,15-Jun-12,6:39
6068,9,2,31,3,9,OVEN,M,S,2,0,1,Spotted Hardwood,15-Jun-12,6:39
2233,9,3,1,1,1,YBSA,M,O,2,1,0,Spotted Hardwood,01-Jul-10,7:25
4775,9,3,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,25-Jun-11,8:34
6811,9,3,1,1,1,LEFL,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:17
2234,9,3,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,01-Jul-10,7:25
4776,9,3,2,1,1,AMRO,U,C,1,1,0,Spotted Hardwood,25-Jun-11,8:34
6812,9,3,2,1,1,LEFL,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:17
2235,9,3,3,1,1,REVI,M,S,2,1,1,Spotted Hardwood,01-Jul-10,7:25
4777,9,3,3,1,1,BAWW,M,S,2,1,0,Spotted Hardwood,25-Jun-11,8:34
6813,9,3,3,1,1,YBSA,U,C,1,1,0,Spotted Hardwood,25-Jun-12,6:17
2236,9,3,4,1,1,REVI,M,S,2,1,1,Spotted Hardwood,01-Jul-10,7:25
4778,9,3,4,1,2,REVI,M,S,2,1,1,Spotted Hardwood,25-Jun-11,8:34
6814,9,3,4,1,1,REVI,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:17
2237,9,3,5,1,2,VEER,U,C,1,1,0,Spotted Hardwood,01-Jul-10,7:25
4779,9,3,5,1,2,AMRO,U,C,2,1,0,Spotted Hardwood,25-Jun-11,8:34
6815,9,3,5,1,2,AMRO,M,S,2,1,1,Spotted Hardwood,25-Jun-12,6:17
2238,9,3,6,1,2,REVI,M,S,1,1,1,Spotted Hardwood,01-Jul-10,7:25
4780,9,3,6,1,3,UNWA,U,C,1,1,0,Spotted Hardwood,25-Jun-11,8:34
6816,9,3,6,1,2,REVI,M,S,2,1,1,Spotted Hardwood,25-Jun-12,6:17
2239,9,3,7,1,3,OVEN,M,S,2,1,0,Spotted Hardwood,01-Jul-10,7:25
4781,9,3,7,2,3,REVI,M,S,1,0,1,Spotted Hardwood,25-Jun-11,8:34
6817,9,3,7,1,2,EACH,U,C,2,1,0,Spotted Hardwood,25-Jun-12,6:17
2240,9,3,8,1,3,REVI,M,S,1,0,1,Spotted Hardwood,01-Jul-10,7:25
4782,9,3,8,2,3,AMRO,U,C,1,0,0,Spotted Hardwood,25-Jun-11,8:34
6818,9,3,8,1,2,YBSA,M,S,2,1,0,Spotted Hardwood,25-Jun-12,6:17
2241,9,3,9,1,3,REVI,M,S,1,0,1,Spotted Hardwood,01-Jul-10,7:25
4783,9,3,9,2,4,UNWA,U,C,1,0,0,Spotted Hardwood,25-Jun-11,8:34
6819,9,3,9,1,2,YBSA,U,C,2,1,0,Spotted Hardwood,25-Jun-12,6:17
2242,9,3,10,1,3,REVI,M,S,2,0,1,Spotted Hardwood,01-Jul-10,7:25
4784,9,3,10,2,4,REVI,M,S,2,0,1,Spotted Hardwood,25-Jun-11,8:34
6820,9,3,10,1,2,LEFL,M,S,2,1,1,Spotted Hardwood,25-Jun-12,6:17
2243,9,3,11,1,3,REVI,M,S,2,0,1,Spotted Hardwood,01-Jul-10,7:25
4785,9,3,11,2,5,AMGO,U,C,2,1,0,Spotted Hardwood,25-Jun-11,8:34
6821,9,3,11,1,3,VEER,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:17
2244,9,3,12,1,4,YBSA,U,C,2,0,1,Spotted Hardwood,01-Jul-10,7:25
4786,9,3,12,2,5,AMRO,M,S,2,0,0,Spotted Hardwood,25-Jun-11,8:34
6822,9,3,12,2,3,LEFL,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:17
2245,9,3,13,1,4,YBSA,U,C,2,1,1,Spotted Hardwood,01-Jul-10,7:25
4787,9,3,13,3,6,AMRO,M,S,2,0,0,Spotted Hardwood,25-Jun-11,8:34
6823,9,3,13,2,3,LEFL,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:17
2246,9,3,14,1,4,OVEN,M,S,2,0,0,Spotted Hardwood,01-Jul-10,7:25
4788,9,3,14,3,6,REVI,M,S,2,0,0,Spotted Hardwood,25-Jun-11,8:34
6824,9,3,14,2,3,LEFL,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:17
2247,9,3,15,2,5,AMRO,U,C,1,1,1,Spotted Hardwood,01-Jul-10,7:25
4789,9,3,15,3,7,BAWW,M,S,2,0,0,Spotted Hardwood,25-Jun-11,8:34
6825,9,3,15,2,3,EACH,U,S,2,1,0,Spotted Hardwood,25-Jun-12,6:17
2248,9,3,16,2,5,AMRO,U,C,1,1,1,Spotted Hardwood,01-Jul-10,7:25
4790,9,3,16,3,7,REVI,M,S,1,0,1,Spotted Hardwood,25-Jun-11,8:34
6826,9,3,16,2,4,YBSA,U,C,2,0,0,Spotted Hardwood,25-Jun-12,6:17
2249,9,3,17,2,6,WBNU,U,C,1,1,0,Spotted Hardwood,01-Jul-10,7:25
4791,9,3,17,3,7,AMRO,U,C,1,0,1,Spotted Hardwood,25-Jun-11,8:34
6827,9,3,17,2,4,YBSA,U,C,1,0,0,Spotted Hardwood,25-Jun-12,6:17
2250,9,3,18,2,6,EAWP,M,S,1,1,0,Spotted Hardwood,01-Jul-10,7:25
4792,9,3,18,3,8,AMGO,U,C,2,0,0,Spotted Hardwood,25-Jun-11,8:34
6828,9,3,18,2,4,AMRO,U,C,1,1,0,Spotted Hardwood,25-Jun-12,6:17
2251,9,3,19,2,6,AMRE,M,S,1,1,0,Spotted Hardwood,01-Jul-10,7:25
6829,9,3,19,2,4,REVI,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:17
2252,9,3,20,2,6,REVI,M,S,1,0,1,Spotted Hardwood,01-Jul-10,7:25
6830,9,3,20,2,4,REVI,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:17
2253,9,3,21,2,6,REVI,M,S,1,0,1,Spotted Hardwood,01-Jul-10,7:25
6831,9,3,21,2,5,AMRO,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:17
2254,9,3,22,3,7,REVI,M,S,2,0,1,Spotted Hardwood,01-Jul-10,7:25
6832,9,3,22,2,5,EACH,U,C,2,0,0,Spotted Hardwood,25-Jun-12,6:17
2255,9,3,23,3,7,OVEN,M,S,2,0,0,Spotted Hardwood,01-Jul-10,7:25
6833,9,3,23,2,6,YBSA,U,C,1,0,0,Spotted Hardwood,25-Jun-12,6:17
2256,9,3,24,3,8,AMRO,U,C,1,0,0,Spotted Hardwood,01-Jul-10,7:25
6834,9,3,24,3,6,REVI,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:17
2257,9,3,25,3,8,REVI,M,S,2,0,1,Spotted Hardwood,01-Jul-10,7:25
6835,9,3,25,3,6,LEFL,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:17
2258,9,3,26,3,8,YBSA,U,C,2,0,0,Spotted Hardwood,01-Jul-10,7:25
6836,9,3,26,3,6,LEFL,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:17
2259,9,3,27,3,9,AMRE,M,S,1,0,0,Spotted Hardwood,01-Jul-10,7:25
6837,9,3,27,3,6,REVI,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:17
6838,9,3,28,3,6,EACH,U,C,2,0,0,Spotted Hardwood,25-Jun-12,6:17
6839,9,3,29,3,7,AMRO,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:17
6840,9,3,30,3,7,YBSA,U,C,1,0,0,Spotted Hardwood,25-Jun-12,6:17
6841,9,3,31,3,7,YBSA,U,C,1,0,0,Spotted Hardwood,25-Jun-12,6:17
6842,9,3,32,3,9,BLJA,U,C,2,1,0,Spotted Hardwood,25-Jun-12,6:17
6843,9,3,33,3,10,EACH,U,C,1,0,0,Spotted Hardwood,25-Jun-12,6:17
6844,9,3,34,3,10,LEFL,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:17
6845,9,3,35,3,10,VEER,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:17
109,10,1,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,10-Jun-10,5:30
2914,10,1,1,1,1,OVEN,M,S,2,1,1,Spotted Hardwood,05-Jun-11,8:52
6456,10,1,1,1,1,REVI,M,S,2,1,1,Spotted Hardwood,05-Jun-12,7:57
110,10,1,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,10-Jun-10,5:30
2915,10,1,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,05-Jun-11,8:52
6457,10,1,2,1,1,REVI,M,S,2,1,1,Spotted Hardwood,05-Jun-12,7:57
111,10,1,3,1,1,REVI,M,S,2,1,1,Spotted Hardwood,10-Jun-10,5:30
2916,10,1,3,1,1,REVI,M,S,2,1,1,Spotted Hardwood,05-Jun-11,8:52
6458,10,1,3,1,1,RBGR,M,S,1,1,0,Spotted Hardwood,05-Jun-12,7:57
112,10,1,4,1,1,REVI,M,S,2,1,1,Spotted Hardwood,10-Jun-10,5:30
2917,10,1,4,1,1,BTNW,M,S,1,1,0,Spotted Hardwood,05-Jun-11,8:52
6459,10,1,4,1,1,VEER,M,S,2,1,0,Spotted Hardwood,05-Jun-12,7:57
113,10,1,5,1,1,SWTH,M,S,1,1,0,Spotted Hardwood,10-Jun-10,5:30
2918,10,1,5,1,2,OVEN,M,S,2,1,1,Spotted Hardwood,05-Jun-11,8:52
6460,10,1,5,1,1,EAWP,M,S,2,1,0,Spotted Hardwood,05-Jun-12,7:57
114,10,1,6,1,1,YBSA,U,C,1,1,0,Spotted Hardwood,10-Jun-10,5:30
2919,10,1,6,1,2,YBSA,U,C,1,1,0,Spotted Hardwood,05-Jun-11,8:52
6461,10,1,6,1,2,AMRE,M,S,1,1,0,Spotted Hardwood,05-Jun-12,7:57
115,10,1,7,1,1,OVEN,M,S,1,1,0,Spotted Hardwood,10-Jun-10,5:30
2920,10,1,7,1,2,RTHU,U,V,1,1,0,Spotted Hardwood,05-Jun-11,8:52
6462,10,1,7,1,2,PUFI,U,C,2,1,0,Spotted Hardwood,05-Jun-12,7:57
116,10,1,8,1,1,BTNW,M,S,1,1,0,Spotted Hardwood,10-Jun-10,5:30
2921,10,1,8,1,2,BTBW,M,S,2,1,0,Spotted Hardwood,05-Jun-11,8:52
6463,10,1,8,1,2,YBSA,M,S,2,1,0,Spotted Hardwood,05-Jun-12,7:57
117,10,1,9,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,10-Jun-10,5:30
2922,10,1,9,1,2,LEFL,M,S,1,1,0,Spotted Hardwood,05-Jun-11,8:52
6464,10,1,9,1,2,RBGR,U,C,1,1,0,Spotted Hardwood,05-Jun-12,7:57
118,10,1,10,1,3,BTBW,M,S,2,1,0,Spotted Hardwood,10-Jun-10,5:30
2923,10,1,10,1,3,AMRO,M,S,2,1,0,Spotted Hardwood,05-Jun-11,8:52
6465,10,1,10,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,05-Jun-12,7:57
119,10,1,11,1,3,AMRO,M,S,2,1,0,Spotted Hardwood,10-Jun-10,5:30
2924,10,1,11,2,3,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-11,8:52
6466,10,1,11,1,3,YBSA,U,C,2,1,0,Spotted Hardwood,05-Jun-12,7:57
120,10,1,12,1,3,BTBW,M,S,2,0,0,Spotted Hardwood,10-Jun-10,5:30
2925,10,1,12,2,3,REVI,M,S,1,0,1,Spotted Hardwood,05-Jun-11,8:52
6467,10,1,12,1,3,LEFL,M,S,1,1,0,Spotted Hardwood,05-Jun-12,7:57
121,10,1,13,1,3,BTNW,M,S,1,0,0,Spotted Hardwood,10-Jun-10,5:30
2926,10,1,13,2,3,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6468,10,1,13,1,3,AMRO,U,C,2,1,0,Spotted Hardwood,05-Jun-12,7:57
122,10,1,14,1,3,REVI,M,S,2,0,1,Spotted Hardwood,10-Jun-10,5:30
